"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"lksbanut  ","P",05/30/2022 18:00,0,1,2         ,1         ,"",0.011,<0>  ,0.07,<0>  ,0.009,<1> (CHB) ,0.18,<0>  ,0.189,<0>  ,14.7,<0>  ,
"lksbanut  ","P",05/30/2022 20:00,0,1,2         ,1         ,"",0.012,<0>  ,0.068,<0>  ,0.007,<1> (CHB) ,0.186,<0>  ,0.193,<0>  ,14.0,<0>  ,
"lksbanut  ","P",05/30/2022 22:00,0,1,2         ,1         ,"",0.012,<0>  ,0.072,<0>  ,0.009,<1> (CHB) ,0.185,<0>  ,0.194,<0>  ,11.2,<0>  ,
"lksbanut  ","P",05/31/2022 0:00,0,1,2         ,1         ,"",0.013,<0>  ,0.073,<0>  ,0.009,<1> (CHB) ,0.187,<0>  ,0.196,<0>  ,12.5,<0>  ,
"lksbanut  ","P",05/31/2022 2:00,0,1,2         ,1         ,"",0.015,<0>  ,0.078,<0>  ,0.01,<1> (CHB) ,0.191,<0>  ,0.201,<0>  ,10.2,<0>  ,
"lksbanut  ","P",05/31/2022 4:00,0,1,2         ,1         ,"",0.014,<0>  ,0.073,<0>  ,0.008,<1> (CHB) ,0.19,<0>  ,0.198,<0>  ,9.4,<0>  ,
"lksbanut  ","P",05/31/2022 6:00,0,1,2         ,1         ,"",0.016,<0>  ,0.075,<0>  ,0.008,<1> (CHB) ,0.196,<0>  ,0.204,<0>  ,9.8,<0>  ,
"lksbanut  ","P",05/31/2022 8:00,0,1,2         ,1         ,"",0.015,<0>  ,0.076,<0>  ,0.008,<1> (CHB) ,0.193,<0>  ,0.201,<0>  ,9.6,<0>  ,
"lksbanut  ","P",06/02/2022 11:22,0,1,1         ,1         ,"",0.014,<0>  ,0.094,<0>  ,0.009,<1> (CHB) ,0.183,<0>  ,0.192,<0>  ,4.1,<0>  ,
"lksbanut  ","P",06/02/2022 11:24,0,1,1         ,2         ,"",0.014,<0>  ,0.096,<0>  ,0.008,<1> (CHB) ,0.185,<0>  ,0.193,<0>  ,5.2,<0>  ,
"lksbanut  ","P",06/27/2022 10:30,0,1,2         ,1         ,"",0.013,<0>  ,0.069,<0>  ,0.012,<1> (CHB) ,0.274,<0>  ,0.286,<0>  ,4.8,<0>  ,
"lksbanut  ","P",06/27/2022 12:30,0,1,2         ,1         ,"",0.013,<0>  ,0.065,<0>  ,0.011,<1> (CHB) ,0.275,<0>  ,0.286,<0>  ,6.4,<0>  ,
"lksbanut  ","P",06/27/2022 14:30,0,1,2         ,1         ,"",0.012,<0>  ,0.061,<0>  ,0.013,<1> (CHB) ,0.271,<0>  ,0.284,<0>  ,6.4,<0>  ,
"lksbanut  ","P",06/27/2022 16:30,0,1,2         ,1         ,"",0.014,<0>  ,0.074,<0>  ,0.012,<1> (CHB) ,0.274,<0>  ,0.286,<0>  ,3.3,<0>  ,
"lksbanut  ","P",06/27/2022 18:30,0,1,2         ,1         ,"",0.013,<0>  ,0.066,<0>  ,0.011,<1> (CHB) ,0.278,<0>  ,0.289,<0>  ,6.1,<0>  ,
"lksbanut  ","P",06/27/2022 20:30,0,1,2         ,1         ,"",0.016,<0>  ,0.085,<0>  ,0.011,<1> (CHB) ,0.268,<0>  ,0.279,<0>  ,2.8,<0>  ,
"lksbanut  ","P",06/27/2022 22:30,0,1,2         ,1         ,"",0.013,<0>  ,0.074,<0>  ,0.013,<1> (CHB) ,0.27,<0>  ,0.283,<0>  ,4.9,<0>  ,
"lksbanut  ","P",06/28/2022 0:30,0,1,2         ,1         ,"",0.013,<0>  ,0.071,<0>  ,0.013,<1> (CHB) ,0.271,<0>  ,0.284,<0>  ,5.7,<0>  ,
"lksbanut  ","P",06/28/2022 2:30,0,1,2         ,1         ,"",0.012,<0>  ,0.072,<0>  ,0.012,<1> (CHB) ,0.27,<0>  ,0.282,<0>  ,6.0,<0>  ,
"lksbanut  ","P",06/28/2022 4:30,0,1,2         ,1         ,"",0.014,<0>  ,0.077,<0>  ,0.013,<1> (CHB) ,0.271,<0>  ,0.284,<0>  ,5.4,<0>  ,
"lksbanut  ","P",06/28/2022 6:30,0,1,2         ,1         ,"",0.014,<0>  ,0.079,<0>  ,0.012,<1> (CHB) ,0.273,<0>  ,0.285,<0>  ,4.3,<0>  ,
"lksbanut  ","P",06/28/2022 8:30,0,1,2         ,1         ,"",0.014,<0>  ,0.077,<0>  ,0.013,<1> (CHB) ,0.271,<0>  ,0.284,<0>  ,6.9,<0>  ,
"lksbanut  ","P",06/28/2022 9:33,0,1,1         ,1         ,"",0.015,<0>  ,0.078,<0>  ,0.012,<1> (CHB) ,0.278,<0>  ,0.29,<0>  ,4.7,<0>  ,
"lksbanut  ","P",06/28/2022 9:36,0,1,1         ,2         ,"",0.014,<0>  ,0.073,<0>  ,0.012,<1> (CHB) ,0.273,<0>  ,0.285,<0>  ,4.8,<0>  ,
"lksbanut  ","P",07/25/2022 10:00,0,1,2         ,1         ,"",0.019,<0>  ,0.045,<0>  ,0.046,<1> (CHB) ,0.325,<0>  ,0.371,<0>  ,7.0,<0>  ,
"lksbanut  ","P",07/25/2022 12:00,0,1,2         ,1         ,"",0.018,<0>  ,0.037,<0>  ,0.046,<1> (CHB) ,0.305,<0>  ,0.351,<0>  ,5.2,<0>  ,
"lksbanut  ","P",07/25/2022 14:00,0,1,2         ,1         ,"",0.016,<0>  ,0.031,<0>  ,0.047,<1> (CHB) ,0.313,<0>  ,0.36,<0>  ,5.4,<0>  ,
"lksbanut  ","P",07/25/2022 16:00,0,1,2         ,1         ,"",0.016,<0>  ,0.031,<0>  ,0.046,<1> (CHB) ,0.309,<0>  ,0.355,<0>  ,8.9,<0>  ,
"lksbanut  ","P",07/25/2022 18:00,0,1,2         ,1         ,"",0.018,<0>  ,0.031,<0>  ,0.049,<1> (CHB) ,0.311,<0>  ,0.36,<0>  ,8.3,<0>  ,
"lksbanut  ","P",07/25/2022 20:00,0,1,2         ,1         ,"",0.018,<0>  ,0.039,<0>  ,0.05,<1> (CHB) ,0.319,<0>  ,0.369,<0>  ,8.0,<0>  ,
"lksbanut  ","P",07/25/2022 22:00,0,1,2         ,1         ,"",0.015,<0>  ,0.043,<0>  ,0.053,<1> (CHB) ,0.334,<0>  ,0.387,<0>  ,6.9,<0>  ,
"lksbanut  ","P",07/26/2022 0:00,0,1,2         ,1         ,"",0.016,<0>  ,0.044,<0>  ,0.056,<1> (CHB) ,0.326,<0>  ,0.382,<0>  ,6.4,<0>  ,
"lksbanut  ","P",07/26/2022 2:00,0,1,2         ,1         ,"",0.019,<0>  ,0.045,<0>  ,0.054,<1> (CHB) ,0.321,<0>  ,0.375,<0>  ,6.1,<0>  ,
"lksbanut  ","P",07/26/2022 4:00,0,1,2         ,1         ,"",0.015,<0>  ,0.044,<0>  ,0.053,<1> (CHB) ,0.32,<0>  ,0.373,<0>  ,5.9,<0>  ,
"lksbanut  ","P",07/26/2022 6:00,0,1,2         ,1         ,"",0.019,<0>  ,0.046,<0>  ,0.052,<1> (CHB) ,0.325,<0>  ,0.377,<0>  ,5.1,<0>  ,
"lksbanut  ","P",07/26/2022 8:00,0,1,2         ,1         ,"",0.017,<0>  ,0.044,<0>  ,0.055,<1> (CHB) ,0.317,<0>  ,0.372,<0>  ,4.0,<0>  ,
"lksbanut  ","P",08/02/2022 10:28,0,1,1         ,1         ,"",0.012,<0>  ,0.02,<0>  ,0.009,<0>  ,0.375,<0>  ,0.384,<0>  ,10.4,<0>  ,
"lksbanut  ","P",08/02/2022 10:31,0,1,1         ,2         ,"",0.012,<0>  ,0.017,<0>  ,0.01,<0>  ,0.373,<0>  ,0.383,<0>  ,10.8,<0>  ,
"lksbanut  ","P",08/29/2022 0:00,0,1,2         ,1         ,"",0.02,<0>  ,0.035,<0>  ,0.012,<1> (CHB) ,0.319,<0>  ,0.331,<0>  ,4.7,<0>  ,
"lksbanut  ","P",08/29/2022 10:00,0,1,2         ,1         ,"",0.017,<0>  ,0.03,<0>  ,0.014,<1> (CHB) ,0.329,<0>  ,0.343,<0>  ,6.6,<0>  ,
"lksbanut  ","P",08/29/2022 12:00,0,1,2         ,1         ,"",0.017,<0>  ,0.035,<0>  ,0.015,<1> (CHB) ,0.322,<0>  ,0.337,<0>  ,6.8,<0>  ,
"lksbanut  ","P",08/29/2022 14:00,0,1,2         ,1         ,"",0.019,<0>  ,0.03,<0>  ,0.011,<1> (CHB) ,0.338,<0>  ,0.349,<0>  ,6.5,<0>  ,
"lksbanut  ","P",08/29/2022 16:00,0,1,2         ,1         ,"",0.019,<0>  ,0.035,<0>  ,0.012,<1> (CHB) ,0.322,<0>  ,0.334,<0>  ,6.3,<0>  ,
"lksbanut  ","P",08/29/2022 18:00,0,1,2         ,1         ,"",0.018,<0>  ,0.033,<0>  ,0.011,<1> (CHB) ,0.321,<0>  ,0.332,<0>  ,5.7,<0>  ,
"lksbanut  ","P",08/29/2022 20:00,0,1,2         ,1         ,"",0.019,<0>  ,0.033,<0>  ,0.013,<1> (CHB) ,0.318,<0>  ,0.331,<0>  ,5.6,<0>  ,
"lksbanut  ","P",08/29/2022 22:00,0,1,2         ,1         ,"",0.021,<0>  ,0.035,<0>  ,0.011,<1> (CHB) ,0.339,<0>  ,0.35,<0>  ,5.1,<0>  ,
"lksbanut  ","P",08/30/2022 2:00,0,1,2         ,1         ,"",0.02,<0>  ,0.038,<0>  ,0.013,<1> (CHB) ,0.33,<0>  ,0.343,<0>  ,4.1,<0>  ,
"lksbanut  ","P",08/30/2022 4:00,0,1,2         ,1         ,"",0.022,<0>  ,0.039,<0>  ,0.012,<1> (CHB) ,0.327,<0>  ,0.339,<0>  ,3.9,<0>  ,
"lksbanut  ","P",08/30/2022 6:00,0,1,2         ,1         ,"",0.021,<0>  ,0.042,<0>  ,0.011,<1> (CHB) ,0.341,<0>  ,0.352,<0>  ,3.9,<0>  ,
"lksbanut  ","P",08/30/2022 8:00,0,1,2         ,1         ,"",0.021,<0>  ,0.042,<0>  ,0.011,<1> (CHB) ,0.329,<0>  ,0.34,<0>  ,4.6,<0>  ,
"lksbanut  ","P",08/31/2022 9:50,0,1,1         ,1         ,"",0.019,<0>  ,0.029,<0>  ,0.012,<1> (CHB) ,0.337,<0>  ,0.349,<0>  ,5.6,<0>  ,
"lksbanut  ","P",08/31/2022 9:52,0,1,1         ,2         ,"",0.02,<0>  ,0.028,<0>  ,0.013,<1> (CHB) ,0.334,<0>  ,0.347,<0>  ,5.6,<0>  ,
"lksbanut  ","P",09/27/2022 0:00,0,1,2         ,1         ,"",0.013,<0>  ,0.02,<1> (CHB) ,0.008,<0>  ,0.406,<0>  ,0.414,<0>  ,16.0,<0>  ,
"lksbanut  ","P",09/27/2022 10:00,0,1,2         ,1         ,"",0.012,<0>  ,0.019,<1> (CHB) ,0.008,<0>  ,0.408,<0>  ,0.416,<0>  ,16.6,<0>  ,
"lksbanut  ","P",09/27/2022 12:00,0,1,2         ,1         ,"",0.013,<0>  ,0.016,<1> (CHB) ,0.007,<0>  ,0.428,<0>  ,0.435,<0>  ,15.1,<0>  ,
"lksbanut  ","P",09/27/2022 14:00,0,1,2         ,1         ,"",0.012,<0>  ,0.014,<1> (CHB) ,0.008,<0>  ,0.385,<0>  ,0.393,<0>  ,18.1,<0>  ,
"lksbanut  ","P",09/27/2022 16:00,0,1,2         ,1         ,"",0.013,<0>  ,0.014,<1> (CHB) ,0.009,<0>  ,0.428,<0>  ,0.437,<0>  ,12.4,<0>  ,
"lksbanut  ","P",09/27/2022 18:00,0,1,2         ,1         ,"",0.016,<0>  ,0.014,<1> (CHB) ,0.008,<0>  ,0.468,<0>  ,0.476,<0>  ,10.6,<0>  ,
"lksbanut  ","P",09/27/2022 20:00,0,1,2         ,1         ,"",0.013,<0>  ,0.014,<1> (CHB) ,0.008,<0>  ,0.413,<0>  ,0.421,<0>  ,14.2,<0>  ,
"lksbanut  ","P",09/27/2022 22:00,0,1,2         ,1         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"",<-2> [GCM] ,"",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"lksbanut  ","P",09/28/2022 2:00,0,1,2         ,1         ,"",0.016,<0>  ,0.021,<1> (CHB) ,0.009,<0>  ,0.48,<0>  ,0.489,<0>  ,12.2,<0>  ,
"lksbanut  ","P",09/28/2022 4:00,0,1,2         ,1         ,"",0.015,<0>  ,0.019,<1> (CHB) ,0.009,<0>  ,0.492,<0>  ,0.501,<0>  ,12.5,<0>  ,
"lksbanut  ","P",09/28/2022 6:00,0,1,2         ,1         ,"",0.014,<0>  ,0.019,<1> (CHB) ,0.009,<0>  ,0.437,<0>  ,0.446,<0>  ,15.1,<0>  ,
"lksbanut  ","P",09/28/2022 7:45,0,1,1         ,1         ,"",0.013,<0>  ,0.022,<1> (CHB) ,0.008,<0>  ,0.443,<0>  ,0.451,<0>  ,15.9,<0>  ,
"lksbanut  ","P",09/28/2022 7:48,0,1,1         ,2         ,"",0.013,<0>  ,0.014,<1> (CHB) ,0.009,<0>  ,0.438,<0>  ,0.447,<0>  ,15.2,<0>  ,
"lksbanut  ","P",09/28/2022 8:00,0,1,2         ,1         ,"",0.014,<0>  ,0.015,<1> (CHB) ,0.007,<0>  ,0.435,<0>  ,0.442,<0>  ,14.9,<0>  ,
"lksbanut  ","P",10/25/2022 10:00,0,1,2         ,1         ,"",0.011,<0>  ,0.055,<0>  ,0.01,<0>  ,0.412,<0>  ,0.422,<0>  ,8.0,<0>  ,
"lksbanut  ","P",10/25/2022 12:00,0,1,2         ,1         ,"",0.011,<0>  ,0.055,<0>  ,0.009,<0>  ,0.412,<0>  ,0.421,<0>  ,8.3,<0>  ,
"lksbanut  ","P",10/25/2022 14:00,0,1,2         ,1         ,"",0.01,<0>  ,0.052,<0>  ,0.009,<0>  ,0.408,<0>  ,0.417,<0>  ,9.1,<0>  ,
"lksbanut  ","P",10/25/2022 16:00,0,1,2         ,1         ,"",0.011,<0>  ,0.046,<0>  ,0.009,<0>  ,0.405,<0>  ,0.414,<0>  ,9.2,<0>  ,
"lksbanut  ","P",10/25/2022 18:00,0,1,2         ,1         ,"",0.012,<0>  ,0.042,<0>  ,0.009,<0>  ,0.404,<0>  ,0.413,<0>  ,9.6,<0>  ,
"lksbanut  ","P",10/25/2022 20:00,0,1,2         ,2         ,"",0.01,<0>  ,0.042,<0>  ,0.009,<0>  ,0.401,<0>  ,0.41,<0>  ,9.1,<0>  ,
"lksbanut  ","P",10/25/2022 22:00,0,1,2         ,1         ,"",0.011,<0>  ,0.043,<0>  ,0.009,<0>  ,0.398,<0>  ,0.407,<0>  ,9.2,<0>  ,
"lksbanut  ","P",10/26/2022 0:00,0,1,2         ,2         ,"",0.01,<0>  ,0.045,<0>  ,0.009,<0>  ,0.394,<0>  ,0.403,<0>  ,8.9,<0>  ,
"lksbanut  ","P",10/26/2022 2:00,0,1,2         ,1         ,"",0.01,<0>  ,0.045,<0>  ,0.008,<0>  ,0.394,<0>  ,0.402,<0>  ,9.2,<0>  ,
"lksbanut  ","P",10/26/2022 4:00,0,1,2         ,2         ,"",0.011,<0>  ,0.047,<0>  ,0.01,<0>  ,0.399,<0>  ,0.409,<0>  ,8.9,<0>  ,
"lksbanut  ","P",10/26/2022 6:00,0,1,2         ,1         ,"",0.012,<0>  ,0.046,<0>  ,0.01,<0>  ,0.401,<0>  ,0.411,<0>  ,8.8,<0>  ,
"lksbanut  ","P",10/26/2022 8:00,0,1,2         ,2         ,"",0.013,<0>  ,0.057,<0>  ,0.009,<0>  ,0.411,<0>  ,0.42,<0>  ,8.3,<0>  ,
"lksbanut  ","P",10/26/2022 13:22,0,1,1         ,1         ,"",0.012,<0>  ,0.087,<0>  ,"",<-2> [GDM] (CSM) ,"",<-2> [GCM] ,0.502,<0>  ,7.5,<0>  ,
"lksbanut  ","P",10/26/2022 13:25,0,1,1         ,2         ,"",0.013,<0>  ,0.085,<0>  ,"",<-2> [GDM] (CSM) ,"",<-2> [GCM] ,0.502,<0>  ,7.4,<0>  ,

